LocationType,Location,Age group,TimeFrame,DataFormat,Data
County,Sutter,4-5,2014,Percent,0.66646
County,Sutter,6-8,2014,Percent,0.70409
County,Sutter,9-11,2014,Percent,0.64788
County,Sutter,12-14,2014,Percent,0.55534
County,Sutter,15-18,2014,Percent,0.46815
County,Sutter,19-20,2014,Percent,0.28571
County,Sutter,0-20,2014,Percent,0.5451
County,Sutter,0-3,2015,Percent,0.36294
County,Sutter,4-5,2015,Percent,0.67079
County,Sutter,6-8,2015,Percent,0.69299
County,Sutter,9-11,2015,Percent,0.66423
County,Sutter,12-14,2015,Percent,0.57562
County,Sutter,15-18,2015,Percent,0.44984
County,Sutter,19-20,2015,Percent,0.31492
County,Sutter,0-20,2015,Percent,0.54655
County,Tehama,0-3,2013,Percent,0.39
County,Tehama,4-5,2013,Percent,0.71
County,Tehama,6-8,2013,Percent,0.68
County,Tehama,9-11,2013,Percent,0.64
County,Tehama,12-14,2013,Percent,0.61
County,Tehama,15-18,2013,Percent,0.55
County,Tehama,19-20,2013,Percent,0.42
County,Tehama,0-20,2013,Percent,0.58
County,Tehama,0-3,2014,Percent,0.36798
County,Tehama,4-5,2014,Percent,0.69217
County,Tehama,6-8,2014,Percent,0.66629
County,Tehama,9-11,2014,Percent,0.63348
County,Tehama,12-14,2014,Percent,0.56259
County,Tehama,15-18,2014,Percent,0.50278
County,Tehama,19-20,2014,Percent,0.3476
County,Tehama,0-20,2014,Percent,0.54921
County,Tehama,0-3,2015,Percent,0.36778
County,Tehama,4-5,2015,Percent,0.69152
County,Tehama,6-8,2015,Percent,0.67697
County,Tehama,9-11,2015,Percent,0.64323
County,Tehama,12-14,2015,Percent,0.59944
County,Tehama,15-18,2015,Percent,0.52866
County,Tehama,19-20,2015,Percent,0.37104
County,Tehama,0-20,2015,Percent,0.56368
County,Trinity,0-3,2013,Percent,0.14
County,Trinity,4-5,2013,Percent,0.5
County,Trinity,6-8,2013,Percent,0.49
County,Trinity,9-11,2013,Percent,0.46
County,Trinity,12-14,2013,Percent,0.4
County,Trinity,15-18,2013,Percent,0.37
County,Trinity,19-20,2013,Percent,0.21
County,Trinity,0-20,2013,Percent,0.37
County,Trinity,0-3,2014,Percent,0.17031
County,Trinity,4-5,2014,Percent,0.33333
County,Trinity,6-8,2014,Percent,0.35514
County,Trinity,9-11,2014,Percent,0.34375
County,Trinity,12-14,2014,Percent,0.34239
County,Trinity,15-18,2014,Percent,0.29771
County,Trinity,19-20,2014,Percent,0.23256
County,Trinity,0-20,2014,Percent,0.29819
County,Trinity,0-3,2015,Percent,0.13258
County,Trinity,4-5,2015,Percent,0.22917
County,Trinity,6-8,2015,Percent,0.35714
County,Trinity,9-11,2015,Percent,0.36161
County,Trinity,12-14,2015,Percent,0.35802
County,Trinity,15-18,2015,Percent,0.34211
County,Trinity,19-20,2015,Percent,0.13934
County,Trinity,0-20,2015,Percent,0.28514
County,Tulare,0-3,2013,Percent,0.27
County,Tulare,4-5,2013,Percent,0.63
County,Tulare,6-8,2013,Percent,0.65
County,Tulare,9-11,2013,Percent,0.61
County,Tulare,12-14,2013,Percent,0.55
County,Tulare,15-18,2013,Percent,0.48
County,Tulare,19-20,2013,Percent,0.35
County,Tulare,0-20,2013,Percent,0.51
County,Tulare,0-3,2014,Percent,0.27895
County,Tulare,4-5,2014,Percent,0.60936
County,Tulare,6-8,2014,Percent,0.65296
County,Tulare,9-11,2014,Percent,0.617
County,Tulare,12-14,2014,Percent,0.55514
County,Tulare,15-18,2014,Percent,0.49405
County,Tulare,19-20,2014,Percent,0.35126
County,Tulare,0-20,2014,Percent,0.5181
County,Tulare,0-3,2015,Percent,0.304
County,Tulare,4-5,2015,Percent,0.60566
County,Tulare,6-8,2015,Percent,0.64047
County,Tulare,9-11,2015,Percent,0.60564
County,Tulare,12-14,2015,Percent,0.54813
County,Tulare,15-18,2015,Percent,0.47613
County,Tulare,19-20,2015,Percent,0.34413
County,Tulare,0-20,2015,Percent,0.51299
County,Tuolumne,0-3,2013,Percent,0.32
County,Tuolumne,4-5,2013,Percent,0.68
County,Tuolumne,6-8,2013,Percent,0.62
County,Tuolumne,9-11,2013,Percent,0.52
County,Tuolumne,12-14,2013,Percent,0.52
County,Tuolumne,15-18,2013,Percent,0.51
County,Tuolumne,19-20,2013,Percent,0.4
County,Tuolumne,0-20,2013,Percent,0.51
County,Tuolumne,0-3,2014,Percent,0.22143
County,Tuolumne,4-5,2014,Percent,0.42391
County,Tuolumne,6-8,2014,Percent,0.44237
County,Tuolumne,9-11,2014,Percent,0.44969
County,Tuolumne,12-14,2014,Percent,0.44409
County,Tuolumne,15-18,2014,Percent,0.41981
County,Tuolumne,19-20,2014,Percent,0.26087
County,Tuolumne,0-20,2014,Percent,0.3918
County,Tuolumne,0-3,2015,Percent,0.20489
County,Tuolumne,4-5,2015,Percent,0.47222
County,Tuolumne,6-8,2015,Percent,0.5142
County,Tuolumne,9-11,2015,Percent,0.52493
County,Tuolumne,12-14,2015,Percent,0.43642
County,Tuolumne,15-18,2015,Percent,0.41704
County,Tuolumne,19-20,2015,Percent,0.31053
County,Tuolumne,0-20,2015,Percent,0.41548
County,Ventura,0-3,2013,Percent,0.27
County,Ventura,4-5,2013,Percent,0.66
County,Ventura,6-8,2013,Percent,0.67
County,Ventura,9-11,2013,Percent,0.62
County,Ventura,12-14,2013,Percent,0.55
County,Ventura,15-18,2013,Percent,0.47
County,Ventura,19-20,2013,Percent,0.33
County,Ventura,0-20,2013,Percent,0.51
County,Ventura,0-3,2014,Percent,0.28732
County,Ventura,4-5,2014,Percent,0.66585
County,Ventura,6-8,2014,Percent,0.69202
County,Ventura,9-11,2014,Percent,0.6438
County,Ventura,12-14,2014,Percent,0.56715
County,Ventura,15-18,2014,Percent,0.47675
County,Ventura,19-20,2014,Percent,0.3279
County,Ventura,0-20,2014,Percent,0.53728
County,Ventura,0-3,2015,Percent,0.34505
County,Ventura,4-5,2015,Percent,0.66994
County,Ventura,6-8,2015,Percent,0.68551
County,Ventura,9-11,2015,Percent,0.64363
County,Ventura,12-14,2015,Percent,0.56132
County,Ventura,15-18,2015,Percent,0.47398
County,Ventura,19-20,2015,Percent,0.32085
County,Ventura,0-20,2015,Percent,0.54237
County,Yolo,0-3,2013,Percent,0.28
County,Yolo,4-5,2013,Percent,0.63
County,Yolo,6-8,2013,Percent,0.6
County,Yolo,9-11,2013,Percent,0.55
County,Yolo,12-14,2013,Percent,0.5
County,Yolo,15-18,2013,Percent,0.44
County,Yolo,19-20,2013,Percent,0.3
County,Yolo,0-20,2013,Percent,0.48
County,Yolo,0-3,2014,Percent,0.29173
County,Yolo,4-5,2014,Percent,0.59666
County,Yolo,6-8,2014,Percent,0.60633
County,Yolo,9-11,2014,Percent,0.55739
County,Yolo,12-14,2014,Percent,0.50287
County,Yolo,15-18,2014,Percent,0.42818
County,Yolo,19-20,2014,Percent,0.32127
County,Yolo,0-20,2014,Percent,0.479
County,Yolo,0-3,2015,Percent,0.31492
County,Yolo,4-5,2015,Percent,0.57348
County,Yolo,6-8,2015,Percent,0.59522
County,Yolo,9-11,2015,Percent,0.54762
County,Yolo,12-14,2015,Percent,0.50356
County,Yolo,15-18,2015,Percent,0.41765
County,Yolo,19-20,2015,Percent,0.29993
County,Yolo,0-20,2015,Percent,0.47133
County,Yuba,0-3,2013,Percent,0.33
County,Yuba,4-5,2013,Percent,0.63
County,Yuba,6-8,2013,Percent,0.62
County,Yuba,9-11,2013,Percent,0.57
County,Yuba,12-14,2013,Percent,0.49
County,Yuba,15-18,2013,Percent,0.42
County,Yuba,19-20,2013,Percent,0.31
County,Yuba,0-20,2013,Percent,0.49
County,Yuba,0-3,2014,Percent,0.347
County,Yuba,4-5,2014,Percent,0.59809
County,Yuba,6-8,2014,Percent,0.62854
County,Yuba,9-11,2014,Percent,0.59574
County,Yuba,12-14,2014,Percent,0.528
County,Yuba,15-18,2014,Percent,0.44368
County,Yuba,19-20,2014,Percent,0.30396
County,Yuba,0-20,2014,Percent,0.50249
County,Yuba,0-3,2015,Percent,0.34932
County,Yuba,4-5,2015,Percent,0.65838
County,Yuba,6-8,2015,Percent,0.68426
County,Yuba,9-11,2015,Percent,0.61772
County,Yuba,12-14,2015,Percent,0.51421
County,Yuba,15-18,2015,Percent,0.46345
County,Yuba,19-20,2015,Percent,0.24645
County,Yuba,0-20,2015,Percent,0.51472
